vendor,title,subsub,extraction,drying,price,size,thc_min,thc_max,cbd_max,plant_type,terpenes,lp,province,availability,assortment,available,handle,url
Tribal,Galactic Rntz 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,44.95,1g,75.000000,81.000000,1.000000,Indica Dominant,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,online,Shared,True,galactic-rntz-510-thread-cartridge-tribal-galactic-rntz,https://ocs.ca/products/galactic-rntz-510-thread-cartridge-tribal-galactic-rntz
Tribal,JIGGLERS LIVE RESIN 510 Thread Cartridge,Live Cartridges,Butane,,44.95,1g,72.000000,78.000000,2.000000,Sativa Dominant,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,in-store,Wholesale Only,False,jigglers-live-resin-510-thread-cartridge-tribal,https://ocs.ca/products/jigglers-live-resin-510-thread-cartridge-tribal
Tribal,Neon Sunshine Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Hang Dry,44.95,1g,76.000000,82.000000,1.000000,Hybrid,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,online,Shared,True,neon-sunshine-live-resin-510-thread-cartridge-tribal-neon-sunshine,https://ocs.ca/products/neon-sunshine-live-resin-510-thread-cartridge-tribal-neon-sunshine
Tribal,Porto Leche Live Resin 510 Thread Cartridge,Live Cartridges,Butane,,44.95,1g,75.000000,81.000000,6.000000,Hybrid,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,online,Shared,True,porto-leche-live-resin-510-thread-cartridge-tribal-oreoz-x-grape-jubilee,https://ocs.ca/products/porto-leche-live-resin-510-thread-cartridge-tribal-oreoz-x-grape-jubilee
Tribal,Power Sherb Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Not Applicable,44.95,1g,74.000000,80.000000,1.000000,Indica Dominant,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,in-store,Wholesale Only,False,power-sherb-live-resin-510-thread-cartridge-tribal-power-sherb,https://ocs.ca/products/power-sherb-live-resin-510-thread-cartridge-tribal-power-sherb
Tribal,Terple Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Hang Dry,44.95,1g,75.000000,81.000000,1.000000,Hybrid,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,in-store,Wholesale Only,False,terple-live-resin-510-thread-cartridge-tribal-terple,https://ocs.ca/products/terple-live-resin-510-thread-cartridge-tribal-terple
Tribal,Triple Burger Live Resin 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,44.95,1g,73.000000,79.000000,2.000000,Indica Dominant,Caryophyllene,Cannara Biotech (Quebec) Inc.,Quebec,online,Shared,True,triple-burger-live-resin-510-thread-cartridge-tribal,https://ocs.ca/products/triple-burger-live-resin-510-thread-cartridge-tribal
Trippy Sips,Guava Kiwitopia - Liquid Diamond Blend Vape,Distillate Cartridges,CO2,Rack and Tray,35.95,0.95g,92.000000,98.000000,2.000000,Sativa Dominant,Beta-Caryophyllene,ORGANIGRAM INC.,Ontario,in-store,Wholesale Only,False,guava-kiwitopia-liquid-diamond-blend-vape-trippy-sips-guava-kiwitopia,https://ocs.ca/products/guava-kiwitopia-liquid-diamond-blend-vape-trippy-sips-guava-kiwitopia
Trippy Sips,Lychee Pink Lemonade Liquid Diamonds 97+ Vape 510 Cartridge,Live Cartridges,Butane,Rack and Tray,39.95,0.95g,92.000000,98.000000,2.000000,Sativa Dominant,Beta-Myrcene,ORGANIGRAM INC.,New Brunswick,in-store,Wholesale Only,False,lychee-pink-lemonade-pure-diamonds-97-510-thread-cartridge-trippy-sips,https://ocs.ca/products/lychee-pink-lemonade-pure-diamonds-97-510-thread-cartridge-trippy-sips
Trippy Sips,Mango Fusion Liquid Diamonds 97+ 510 Thread Cartridge,CO2 Cartridges,CO2,Rack and Tray,39.95,0.95g,92.500000,98.500000,2.000000,Sativa Dominant,Citral,ORGANIGRAM INC.,New Brunswick,in-store,Wholesale Only,False,mango-fusion-pure-diamonds-97-510-thread-cartridge-trippy-sips,https://ocs.ca/products/mango-fusion-pure-diamonds-97-510-thread-cartridge-trippy-sips
Trippy Sips,Space Berry Splash Liquid Diamonds 97+ Vape 510 Cartridge,Live Cartridges,Butane,Rack and Tray,39.95,0.95g,92.500000,98.500000,2.000000,Indica Dominant,Beta-Caryophyllene,ORGANIGRAM INC.,New Brunswick,in-store,Wholesale Only,False,space-berry-splash-pure-diamonds-97-va-510-thread-cartridge-trippy-sips,https://ocs.ca/products/space-berry-splash-pure-diamonds-97-va-510-thread-cartridge-trippy-sips
Trippy Sips,Watermelon Drip Pure Diamonds 97+ 510 Thread Cartridge,Resin Cartridges,CO2,Rack and Tray,39.95,0.95g,96.000000,98.500000,2.000000,Indica Dominant,Beta-Caryophyllene,ORGANIGRAM INC.,New Brunswick,in-store,Wholesale Only,False,watermelon-drip-liquid-diamond-prefille-510-thread-cartridge-trippy-sips,https://ocs.ca/products/watermelon-drip-liquid-diamond-prefille-510-thread-cartridge-trippy-sips
Tweed,Sour Raspberry Liquid Diamonds 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,33.00,0.95g,95.000000,99.000000,4.000000,Hybrid,Caryophyllene,Tweed Inc.,Ontario,in-store,Wholesale Only,False,sour-raspberry-liquid-diamonds-510-thread-cartridge-tweed-sour-raspberry,https://ocs.ca/products/sour-raspberry-liquid-diamonds-510-thread-cartridge-tweed-sour-raspberry
Vape Breton,Purple Haze Live Resin 510 Thread Cartridge,Resin Cartridges,Butane,Rack and Tray,44.45,1g,84.000000,90.000000,10.000000,Sativa Dominant,Alpha-Humulene,Heritage Cannabis West Corporation,Ontario,in-store,Wholesale Only,False,purple-haze-live-resin-510-thread-cartridge-vape-breton,https://ocs.ca/products/purple-haze-live-resin-510-thread-cartridge-vape-breton
VERO,Bussin Blue Razz Live Liquid Diamond POSTLESS Vape Cart,Resin Cartridges,Butane,Hang Dry,43.70,1g,90.000000,96.000000,0.300000,Indica Dominant,Caryophyllene,1998643 ALBERTA LTD O/A STIGMA GROW,Alberta,in-store,Wholesale Only,False,bussin-blue-razz-live-liquid-diamond-postless-vape-cart-vero-blue-raspberry,https://ocs.ca/products/bussin-blue-razz-live-liquid-diamond-postless-vape-cart-vero-blue-raspberry
VERO,Jolly Farmer Live Liquid Diamond POSTLE 510 Thread Cartridge,Live Cartridges,Butane,Hang Dry,43.70,1g,90.000000,96.000000,0.300000,Sativa Dominant,Limonene,1998643 ALBERTA LTD O/A STIGMA GROW,Alberta,in-store,Wholesale Only,False,jolly-farmer-live-liquid-diamond-postle-510-thread-cartridge-vero-jolly-rancher,https://ocs.ca/products/jolly-farmer-live-liquid-diamond-postle-510-thread-cartridge-vero-jolly-rancher
VERO,Peach Perfect Live Liquid Diamond POSTLESS Vape Cart,Resin Cartridges,Butane,Hang Dry,43.70,1g,90.000000,96.000000,0.300000,Sativa Dominant,Caryophyllene,1998643 ALBERTA LTD O/A STIGMA GROW,Alberta,in-store,Wholesale Only,False,peach-perfect-live-liquid-diamond-poste-510-thread-cartridge-vero-peach-mimosa,https://ocs.ca/products/peach-perfect-live-liquid-diamond-poste-510-thread-cartridge-vero-peach-mimosa
VERO,Rocket Bomb Live Liquid Diamond POSTLESS Vape Cart,Resin Cartridges,Butane,Hang Dry,43.70,1g,90.000000,96.000000,0.300000,Indica Dominant,Caryophyllene,1998643 ALBERTA LTD O/A STIGMA GROW,Alberta,in-store,Wholesale Only,False,rocket-bomb-live-liquid-diamond-postless-vape-cart-vero-rocket-pop,https://ocs.ca/products/rocket-bomb-live-liquid-diamond-postless-vape-cart-vero-rocket-pop
Versus,BC Purple Kush Full Spectrum 510 Thread Cartridge,CO2 Cartridges,CO2,Rack and Tray,35.95,1.2g,77.000000,83.000000,6.000000,Indica Dominant,Caryophyllene,Valens Agritech Ltd.,Ontario,online,Shared,False,bc-purple-kush-full-spectrum-510-thread-cartridge-versus-purple-kush,https://ocs.ca/products/bc-purple-kush-full-spectrum-510-thread-cartridge-versus-purple-kush
Versus,MBDK Full Spectrum 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,35.95,1.2g,77.000000,83.000000,2.000000,Sativa Dominant,Myrcene,Valens Agritech Ltd.,British Columbia,in-store,Wholesale Only,False,mbdk-full-spectrum-510-thread-cartridge-versus,https://ocs.ca/products/mbdk-full-spectrum-510-thread-cartridge-versus
Versus,Neon Rush Bolt Liquid Diamonds 510 Vape Cartridge,Distillate Cartridges,Ethanol,Rack and Tray,36.95,1g,96.000000,98.000000,2.000000,Sativa Dominant,Caryophyllene,Valens Agritech Ltd.,Ontario,online,Shared,True,neon-rush-bolt-liquid-diamonds-510-vape-cartridge-versus,https://ocs.ca/products/neon-rush-bolt-liquid-diamonds-510-vape-cartridge-versus
Versus,Neon Rush Cali Blast Liquid Diamonds 510 Vape Cartridge,Distillate Cartridges,Ethanol,Rack and Tray,36.95,1g,90.000000,96.000000,2.000000,Sativa Dominant,Caryophyllene,Valens Agritech Ltd.,Ontario,online,Shared,True,neon-rush-cali-blast-liquid-diamonds-510-vape-cartridge-versus,https://ocs.ca/products/neon-rush-cali-blast-liquid-diamonds-510-vape-cartridge-versus
Versus,Neon Rush Liquid Diamonds 510 Thread Cartridge,Distillate Cartridges,Butane,Rack and Tray,36.95,1g,90.000000,96.000000,2.000000,Sativa Dominant,Limonene,Valens Agritech Ltd.,Ontario,online,Shared,True,neon-rush-510-thread-cartridge-versus,https://ocs.ca/products/neon-rush-510-thread-cartridge-versus
Versus,Neon Rush Phantom Dark Liquid Diamonds 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,36.95,1g,90.000000,96.000000,2.000000,Indica Dominant,Limonene,Valens Agritech Ltd.,British Columbia,in-store,Wholesale Only,False,neon-rush-phantom-dark-liquid-diamonds-510-thread-cartridge-versus,https://ocs.ca/products/neon-rush-phantom-dark-liquid-diamonds-510-thread-cartridge-versus
Versus,Paradise Punch Liquid Diamonds 510 Vape Cartridge,Live Cartridges,Butane,Rack and Tray,36.95,1g,90.000000,96.000000,2.000000,Sativa Dominant,Limonene,Valens Agritech Ltd.,Ontario,in-store,Wholesale Only,False,paradise-punch-liquid-diamonds-510-vape-cartridge-versus,https://ocs.ca/products/paradise-punch-liquid-diamonds-510-vape-cartridge-versus
Versus,Tropic OG Liquid Diamonds 510 Vape Cartridge,Live Cartridges,Butane,Rack and Tray,36.95,1g,90.000000,96.000000,2.000000,Indica Dominant,Caryophyllene,Valens Agritech Ltd.,Ontario,online,Shared,True,tropic-og-liquid-diamonds-510-vape-cartridge-versus,https://ocs.ca/products/tropic-og-liquid-diamonds-510-vape-cartridge-versus
Weed Me Max,Liquid Diamond Key Lime 510 Thread Cartridge,Distillate Cartridges,Ethanol,,46.45,1g,95.000000,98.000000,1.000000,Sativa Dominant,Alpha-Terpineol,WEED ME INC,Ontario,in-store,Wholesale Only,False,liquid-diamond-key-lime-510-thread-cartridge-weed-me-max,https://ocs.ca/products/liquid-diamond-key-lime-510-thread-cartridge-weed-me-max
Weed Me Max,Liquid Diamond Lemon Lime Slush 510 Thread Cartridge,Distillate Cartridges,Ethanol,,42.25,1g,95.000000,99.000000,1.000000,Sativa Dominant,Alpha-Humulene,WEED ME INC,Ontario,online,Shared,True,liquid-diamond-lemon-lime-slush-510-thread-cartridge-weed-me-max,https://ocs.ca/products/liquid-diamond-lemon-lime-slush-510-thread-cartridge-weed-me-max
Weed Me Max,Liquid Diamond Mango Blueberry 510 Thread Cartridge,Distillate Cartridges,Ethanol,,42.25,1g,95.000000,98.000000,1.000000,Hybrid,Alpha-Pinene,WEED ME INC,Ontario,online,Shared,True,liquid-diamond-mango-blueberry-slush-510-thread-cartridge-weed-me-max,https://ocs.ca/products/liquid-diamond-mango-blueberry-slush-510-thread-cartridge-weed-me-max
Weed Me Max,Liquid Diamond Seedless Grape 510 Thread Cartridge,Distillate Cartridges,Ethanol,,42.25,1g,95.000000,98.000000,1.000000,Indica Dominant,Bisabolol,WEED ME INC,Ontario,online,Shared,True,liquid-diamond-seedless-grape-510-thread-cartridge-weed-me-max,https://ocs.ca/products/liquid-diamond-seedless-grape-510-thread-cartridge-weed-me-max
Weed Me Max,Liquid Diamond White Peach 510 Thread Cartridge,Distillate Cartridges,Ethanol,,42.25,1g,96.000000,99.000000,1.000000,Indica Dominant,Terpenes May Vary,WEED ME INC,Ontario,in-store,Wholesale Only,False,liquid-diamond-white-peach-510-thread-cartridge-weed-me-max,https://ocs.ca/products/liquid-diamond-white-peach-510-thread-cartridge-weed-me-max
Weed Me Max,Liquid Diamonds Huckleberry Haze 510 Thread Cartridge,Distillate Cartridges,Ethanol,,46.45,1g,95.000000,98.000000,1.000000,Sativa Dominant,Alpha-Humulene,WEED ME INC,Ontario,online,Shared,True,liquid-diamonds-huckleberry-haze-510-thread-cartridge-weed-me-max,https://ocs.ca/products/liquid-diamonds-huckleberry-haze-510-thread-cartridge-weed-me-max
Weed Me Max,Mac Diamond Live Resin 510 Thread Cartridge,Live Cartridges,Ethanol,,52.00,1g,90.000000,95.000000,1.000000,Hybrid,Terpenes May Vary,WEED ME INC,Ontario,in-store,Wholesale Only,False,mac-diamond-live-resin-510-thread-cartridge-weed-me-max-mac-10,https://ocs.ca/products/mac-diamond-live-resin-510-thread-cartridge-weed-me-max-mac-10
Wild West,96+ Blueberry Bronco Liquid Diamonds 510,Distillate Cartridges,Ethanol,Fresh Frozen,36.00,0.95g,97.000000,100.000000,2.000000,Indica Dominant,Beta-Caryophyllene,CannaPiece Corp.,Ontario,online,Shared,True,blueberry-bronco-92-510-thread-cartridge-wild-west-blueberry-bronco,https://ocs.ca/products/blueberry-bronco-92-510-thread-cartridge-wild-west-blueberry-bronco
Wild West,96+ Cherry Chaps Liquid Diamonds 510 Thread Cartridge,Live Cartridges,Butane,Fresh Frozen,36.00,0.95g,97.000000,100.000000,2.000000,Sativa Dominant,Limonene,CannaPiece Corp.,Ontario,in-store,Wholesale Only,False,96-cherry-chaps-liquid-diamonds-510-thread-cartridge-wild-west,https://ocs.ca/products/96-cherry-chaps-liquid-diamonds-510-thread-cartridge-wild-west
Wild West,96+ Naked Cowboy Liquid Diamonds 510,Distillate Cartridges,Ethanol,Fresh Frozen,36.00,0.95g,97.000000,100.000000,2.000000,Sativa Dominant,,CannaPiece Corp.,Ontario,online,Shared,True,naked-cowboy-92-510-thread-cartridge-wild-west,https://ocs.ca/products/naked-cowboy-92-510-thread-cartridge-wild-west
Wild West,96+ Peach Pony Liquid Diamonds 510 Thread Cartridge,Resin Cartridges,Butane,Fresh Frozen,36.00,0.95g,97.000000,100.000000,2.000000,Hybrid,Beta-Caryophyllene,CannaPiece Corp.,Ontario,online,Shared,True,95-peach-pony-liquid-diamonds-510-thread-cartridge-wild-west,https://ocs.ca/products/95-peach-pony-liquid-diamonds-510-thread-cartridge-wild-west
Wild West,96+ Saskatoon Berry Liquid Diamonds 510,Live Cartridges,Butane,Fresh Frozen,36.00,0.95g,97.000000,100.000000,2.000000,Indica Dominant,Beta-Caryophyllene,CannaPiece Corp.,Ontario,online,Shared,True,95-saskatoon-berry-liquid-diamonds-510-wild-west-saskatoon-berry,https://ocs.ca/products/95-saskatoon-berry-liquid-diamonds-510-wild-west-saskatoon-berry
Wild West,96+ Strawberry Stampede Liquid Diamonds 510,Distillate Cartridges,Ethanol,Fresh Frozen,36.00,0.95g,97.000000,100.000000,2.000000,Sativa Dominant,Beta-Caryophyllene,CannaPiece Corp.,Ontario,in-store,Wholesale Only,False,95-strawberry-stampede-liquid-diamonds-510-wild-west-strawberry-stampede,https://ocs.ca/products/95-strawberry-stampede-liquid-diamonds-510-wild-west-strawberry-stampede
Woody Nelson,Country Club Vape,Resin Cartridges,Butane,Hang Dry,47.15,1g,82.000000,88.000000,5.000000,Hybrid,,WOODY NELSON INC,British Columbia,in-store,Wholesale Only,False,country-club-vape-woody-nelson,https://ocs.ca/products/country-club-vape-woody-nelson
Woody Nelson,Rainbow Driver Vape 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,51.05,1g,84.000000,90.000000,2.000000,Hybrid,Beta-Caryophyllene,WOODY NELSON INC,British Columbia,in-store,Wholesale Only,False,rainbow-driver-510-thread-cartridge-woody-nelson-rainbow-driver,https://ocs.ca/products/rainbow-driver-510-thread-cartridge-woody-nelson-rainbow-driver
Woody Nelson,[Rotating] Vape 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,51.05,1g,75.000000,81.000000,2.000000,Hybrid,Terpenes May Vary,WOODY NELSON INC,British Columbia,in-store,Wholesale Only,False,rotating-vape-510-thread-cartridge-woody-nelson,https://ocs.ca/products/rotating-vape-510-thread-cartridge-woody-nelson
Woody Nelson Country Club,[Rotating] 1:1 Vape 510 Thread Cartridge,Resin Cartridges,Butane,Hang Dry,42.70,1g,40.000000,46.000000,46.000000,Hybrid,Terpenes May Vary,WOODY NELSON INC,British Columbia,in-store,Wholesale Only,False,rotating-1-1-vape-510-thread-cartridge-woody-nelson-country-club,https://ocs.ca/products/rotating-1-1-vape-510-thread-cartridge-woody-nelson-country-club
Zest Cannabis,Cherry Blast Shatter & Liquid Diamond 510 Thread Cartridge,Distillate Cartridges,Butane,Rack and Tray,35.95,1g,87.000000,93.000000,6.000000,Hybrid,Limonene,ANC INC,British Columbia,in-store,Wholesale Only,False,cherry-blast-shatter-liquid-diamond-510-thread-cartridge-zest-cannabis-cherry-pie,https://ocs.ca/products/cherry-blast-shatter-liquid-diamond-510-thread-cartridge-zest-cannabis-cherry-pie
Zyre,Recline 1.0 - Blueberry Flavoured Cured Resin 510 Cartridge,Resin Cartridges,Hydrocarbon,Hang Dry,43.20,1g,79.000000,85.000000,5.000000,Indica Dominant,Caryophyllene,ADASTRA LABS INC.,British Columbia,in-store,Wholesale Only,False,recline-1-0-blueberry-pie-flavoured-cured-resin-510-thread-zyre-brands-co-royal-kush,https://ocs.ca/products/recline-1-0-blueberry-pie-flavoured-cured-resin-510-thread-zyre-brands-co-royal-kush
Zyre,Spotlight 1.0-Wild Strawberry Cured Resin 510 Thread,Resin Cartridges,Hydrocarbon,,43.20,1g,78.000000,85.000000,0.500000,Hybrid,Beta-Caryophyllene,CANWE GROWERS INC.,British Columbia,in-store,Wholesale Only,False,spotlight-1-0-wild-strawberry-cured-resin-510-thread-zyre-blue-dream,https://ocs.ca/products/spotlight-1-0-wild-strawberry-cured-resin-510-thread-zyre-blue-dream
